Date,Open,High,Low,Close,Adj Close,Volume
2023-10-30,239.699997,239.699997,239.699997,239.699997,239.666840,0
2023-10-31,239.199997,239.199997,239.199997,239.199997,239.166901,0
2023-11-01,245.600006,245.600006,245.600006,245.600006,245.566025,0
2023-11-02,246.100006,246.100006,246.100006,246.100006,246.065964,0
2023-11-03,null,null,null,null,null,null
2023-11-06,246.600006,246.600006,246.600006,246.600006,246.565887,0
2023-11-07,245.600006,245.600006,245.600006,245.600006,245.566025,0
2023-11-08,240.800003,240.800003,240.800003,240.800003,240.766693,0
2023-11-09,243.300003,243.300003,243.300003,243.300003,243.266342,0
2023-11-10,243.800003,243.800003,243.800003,243.800003,243.766281,0
2023-11-13,242.800003,242.800003,242.800003,242.800003,242.766418,0
2023-11-14,243.800003,243.800003,243.800003,243.800003,243.766281,0
2023-11-15,244.500000,244.500000,244.500000,244.500000,244.466171,0
2023-11-16,244.000000,244.000000,244.000000,244.000000,243.966248,0
2023-11-17,248.399994,248.399994,248.399994,248.399994,248.365631,0
2023-11-20,248.199997,248.199997,248.199997,248.199997,248.165665,0
2023-11-21,246.899994,246.899994,246.899994,246.899994,246.865845,0
2023-11-22,246.000000,246.000000,246.000000,246.000000,245.965973,0
2023-11-23,null,null,null,null,null,null
2023-11-24,245.600006,245.600006,245.600006,245.600006,245.566025,0
2023-11-27,244.199997,244.199997,244.199997,244.199997,244.166214,0
2023-11-28,244.100006,244.100006,244.100006,244.100006,244.066238,0
2023-11-29,242.600006,242.600006,242.600006,242.600006,242.566437,0
2023-11-30,244.500000,244.500000,244.500000,244.500000,244.466171,0
2023-12-01,244.399994,244.399994,244.399994,244.399994,244.366180,0
2023-12-04,243.800003,243.800003,243.800003,243.800003,243.766281,0
2023-12-05,243.399994,243.399994,243.399994,243.399994,243.366318,0
2023-12-06,247.500000,247.500000,247.500000,247.500000,247.465759,0
2023-12-07,249.199997,249.199997,249.199997,249.199997,249.165527,0
2023-12-08,246.000000,246.000000,246.000000,246.000000,245.965973,0
2023-12-11,246.000000,246.000000,246.000000,246.000000,245.965973,0
2023-12-12,247.100006,247.100006,247.100006,247.100006,247.065826,0
2023-12-13,247.600006,247.600006,247.600006,247.600006,247.565750,0
2023-12-14,246.899994,246.899994,246.899994,246.899994,246.865845,0
2023-12-15,247.199997,247.199997,247.199997,247.199997,247.165802,0
2023-12-18,245.500000,245.500000,245.500000,245.500000,245.466034,0
2023-12-19,241.899994,241.899994,241.899994,241.899994,241.866531,0
2023-12-20,247.199997,247.199997,247.199997,247.199997,247.165802,0
2023-12-21,245.300003,245.300003,245.300003,245.300003,245.266068,0
2023-12-22,245.800003,245.800003,245.800003,245.800003,245.765991,0
2023-12-27,246.899994,246.899994,246.899994,246.899994,246.865845,0
2023-12-28,248.800003,248.800003,248.800003,248.800003,248.765579,0
2023-12-29,248.899994,248.899994,248.899994,248.899994,248.865555,0
2024-01-02,null,null,null,null,null,null
2024-01-03,null,null,null,null,null,null
2024-01-04,248.399994,248.399994,248.399994,248.399994,248.365631,0
2024-01-05,251.300003,251.300003,251.300003,251.300003,251.265244,0
2024-01-08,null,null,null,null,null,null
2024-01-09,252.699997,252.699997,252.699997,252.699997,252.665039,0
2024-01-10,253.000000,253.000000,253.000000,253.000000,252.964996,0
2024-01-11,256.100006,256.100006,256.100006,256.100006,256.064575,0
2024-01-12,256.799988,256.799988,256.799988,256.799988,256.764465,0
2024-01-15,258.799988,258.799988,258.799988,258.799988,258.764191,0
2024-01-16,257.200012,257.200012,257.200012,257.200012,257.164429,0
2024-01-17,253.800003,253.800003,253.800003,253.800003,253.764893,0
2024-01-18,252.699997,252.699997,252.699997,252.699997,252.665039,0
2024-01-19,253.699997,253.699997,253.699997,253.699997,253.664902,0
2024-01-22,257.799988,257.799988,257.799988,257.799988,257.764313,0
2024-01-23,256.600006,256.600006,256.600006,256.600006,256.564514,0
2024-01-24,255.800003,255.800003,255.800003,255.800003,255.764618,0
2024-01-25,256.100006,256.100006,256.100006,256.100006,256.064575,0
2024-01-26,252.699997,252.699997,252.699997,252.699997,252.665039,0
2024-01-29,257.000000,257.000000,257.000000,257.000000,256.964447,0
2024-01-30,256.799988,256.799988,256.799988,256.799988,256.764465,0
2024-01-31,258.899994,258.899994,258.899994,258.899994,258.864166,0
2024-02-01,258.700012,258.700012,258.700012,258.700012,258.664215,0
2024-02-02,257.299988,257.299988,257.299988,257.299988,257.264404,0
2024-02-05,261.700012,261.700012,261.700012,261.700012,261.663818,0
2024-02-06,259.299988,259.299988,259.299988,259.299988,259.264130,0
2024-02-07,259.600006,259.600006,259.600006,259.600006,259.564087,0
2024-02-08,259.700012,259.700012,259.700012,259.700012,259.664093,0
2024-02-09,258.500000,258.500000,258.500000,258.500000,258.464233,0
2024-02-12,null,null,null,null,null,null
2024-02-13,261.600006,261.600006,261.600006,261.600006,261.563812,0
2024-02-14,257.700012,257.700012,257.700012,257.700012,257.664368,0
2024-02-15,259.600006,259.600006,259.600006,259.600006,259.564087,0
2024-02-16,262.100006,262.100006,262.100006,262.100006,262.063751,0
2024-02-19,265.000000,265.000000,265.000000,265.000000,264.963348,0
2024-02-20,264.700012,264.700012,264.700012,264.700012,264.663391,0
2024-02-21,263.299988,263.299988,263.299988,263.299988,263.263550,0
2024-02-22,264.600006,264.600006,264.600006,264.600006,264.563416,0
2024-02-23,null,null,null,null,null,null
2024-02-26,264.299988,264.299988,264.299988,264.299988,264.263428,0
2024-02-27,266.000000,266.000000,266.000000,266.000000,265.963196,0
2024-02-28,266.799988,266.799988,266.799988,266.799988,266.763092,0
2024-02-29,268.100006,268.100006,268.100006,268.100006,268.062927,0
2024-03-01,271.299988,271.299988,271.299988,271.299988,271.262451,0
2024-03-04,269.899994,269.899994,269.899994,269.899994,269.862640,0
2024-03-05,271.700012,271.700012,271.700012,271.700012,271.662415,0
2024-03-06,273.799988,273.799988,273.799988,273.799988,273.762115,0
2024-03-07,276.600006,276.600006,276.600006,276.600006,276.561737,0
2024-03-08,277.500000,277.500000,277.500000,277.500000,277.461609,0
2024-03-11,270.600006,270.600006,270.600006,270.600006,270.562561,0
2024-03-12,270.100006,270.100006,270.100006,270.100006,270.062653,0
2024-03-13,268.500000,268.500000,268.500000,268.500000,268.462860,0
2024-03-14,272.399994,272.399994,272.399994,272.399994,272.362305,0
2024-03-15,273.500000,273.500000,273.500000,273.500000,273.462158,0
2024-03-18,278.200012,278.200012,278.200012,278.200012,278.161530,0
2024-03-19,281.000000,281.000000,281.000000,281.000000,280.961121,0
2024-03-20,null,null,null,null,null,null
2024-03-21,283.500000,283.500000,283.500000,283.500000,283.460785,0
2024-03-22,288.899994,288.899994,288.899994,288.899994,288.860016,0
2024-03-25,283.600006,283.600006,283.600006,283.600006,283.560760,0
2024-03-26,283.100006,283.100006,283.100006,283.100006,283.060852,0
2024-03-27,285.700012,285.700012,285.700012,285.700012,285.660492,0
2024-03-28,283.600006,283.600006,283.600006,283.600006,283.560760,0
2024-04-02,279.799988,279.799988,279.799988,279.799988,279.761292,0
2024-04-03,280.000000,280.000000,280.000000,280.000000,279.961273,0
2024-04-04,280.399994,280.399994,280.399994,280.399994,280.361206,0
2024-04-05,280.000000,280.000000,280.000000,280.000000,279.961273,0
2024-04-08,281.500000,281.500000,281.500000,281.500000,281.461060,0
2024-04-09,283.000000,283.000000,283.000000,283.000000,282.960846,0
2024-04-10,281.700012,281.700012,281.700012,281.700012,281.661041,0
2024-04-11,282.299988,282.299988,282.299988,282.299988,282.260925,0
2024-04-12,285.200012,285.200012,285.200012,285.200012,285.160553,0
2024-04-15,282.799988,282.799988,282.799988,282.799988,282.760864,0
2024-04-16,277.100006,277.100006,277.100006,277.100006,277.061676,0
2024-04-17,272.899994,272.899994,272.899994,272.899994,272.862244,0
2024-04-18,274.200012,274.200012,274.200012,274.200012,274.162079,0
2024-04-19,270.899994,270.899994,270.899994,270.899994,270.862518,0
2024-04-22,276.700012,276.700012,276.700012,276.700012,276.661743,0
2024-04-23,275.899994,275.899994,275.899994,275.899994,275.861816,0
2024-04-24,276.600006,276.600006,276.600006,276.600006,276.561737,0
2024-04-25,269.799988,269.799988,269.799988,269.799988,269.762665,0
2024-04-26,269.200012,269.200012,269.200012,269.200012,269.162781,0
2024-04-29,null,null,null,null,null,null
2024-04-30,273.600006,273.600006,273.600006,273.600006,273.562164,0
2024-05-01,271.500000,271.500000,271.500000,271.500000,271.462433,0
2024-05-02,275.399994,275.399994,275.399994,275.399994,275.361908,0
2024-05-03,null,null,null,null,null,null
2024-05-07,276.200012,276.200012,276.200012,276.200012,276.161804,0
2024-05-08,271.100006,271.100006,271.100006,271.100006,271.062500,0
2024-05-09,271.899994,271.899994,271.899994,271.899994,271.862366,0
2024-05-10,271.200012,271.200012,271.200012,271.200012,271.162506,0
2024-05-13,269.799988,269.799988,269.799988,269.799988,269.762665,0
2024-05-14,270.100006,270.100006,270.100006,270.100006,270.062653,0
2024-05-15,270.799988,270.799988,270.799988,270.799988,270.762512,0
2024-05-16,269.799988,269.799988,269.799988,269.799988,269.762665,0
2024-05-17,268.399994,268.399994,268.399994,268.399994,268.362854,0
2024-05-20,270.600006,270.600006,270.600006,270.600006,270.562561,0
2024-05-21,267.200012,267.200012,267.200012,267.200012,267.163055,0
2024-05-22,265.100006,265.100006,265.100006,265.100006,265.063324,0
2024-05-23,266.200012,266.200012,266.200012,266.200012,266.163177,0
2024-05-24,264.200012,264.200012,264.200012,264.200012,264.163452,0
2024-05-28,266.200012,266.200012,266.200012,266.200012,266.163177,0
2024-05-29,264.100006,264.100006,264.100006,264.100006,264.063477,0
2024-05-30,264.399994,264.399994,264.399994,264.399994,264.363403,0
2024-05-31,268.600006,268.600006,268.600006,268.600006,268.562836,0
2024-06-03,272.899994,272.899994,272.899994,272.899994,272.899994,0
2024-06-04,273.399994,273.399994,273.399994,273.399994,273.399994,0
2024-06-05,267.399994,267.399994,267.399994,267.399994,267.399994,0
2024-06-06,267.500000,267.500000,267.500000,267.500000,267.500000,0
2024-06-07,267.500000,267.500000,267.500000,267.500000,267.500000,0
2024-06-10,270.299988,270.299988,270.299988,270.299988,270.299988,0
2024-06-11,267.500000,267.500000,267.500000,267.500000,267.500000,0
2024-06-12,264.399994,264.399994,264.399994,264.399994,264.399994,0
2024-06-13,261.500000,261.500000,261.500000,261.500000,261.500000,0
2024-06-14,264.200012,264.200012,264.200012,264.200012,264.200012,0
2024-06-17,259.299988,259.299988,259.299988,259.299988,259.299988,0
2024-06-18,259.299988,259.299988,259.299988,259.299988,259.299988,0
2024-06-19,260.600006,260.600006,260.600006,260.600006,260.600006,0
2024-06-20,259.799988,259.799988,259.799988,259.799988,259.799988,0
2024-06-21,260.399994,260.399994,260.399994,260.399994,260.399994,0
2024-06-24,260.500000,260.500000,260.500000,260.500000,260.500000,0
2024-06-25,264.899994,264.899994,264.899994,264.899994,264.899994,0
2024-06-26,264.299988,264.299988,264.299988,264.299988,264.299988,0
2024-06-27,263.399994,263.399994,263.399994,263.399994,263.399994,0
2024-06-28,265.500000,265.500000,265.500000,265.500000,265.500000,0
2024-07-01,266.799988,266.799988,266.799988,266.799988,266.799988,0
2024-07-02,268.799988,268.799988,268.799988,268.799988,268.799988,0
2024-07-03,268.100006,268.100006,268.100006,268.100006,268.100006,0
2024-07-04,272.100006,272.100006,272.100006,272.100006,272.100006,0
2024-07-05,270.100006,270.100006,270.100006,270.100006,270.100006,0
2024-07-08,267.600006,267.600006,267.600006,267.600006,267.600006,0
2024-07-09,268.799988,268.799988,268.799988,268.799988,268.799988,0
2024-07-10,269.899994,269.899994,269.899994,269.899994,269.899994,0
2024-07-11,271.799988,271.799988,271.799988,271.799988,271.799988,0
2024-07-12,270.500000,270.500000,270.500000,270.500000,270.500000,0
2024-07-15,null,null,null,null,null,null
2024-07-16,272.000000,272.000000,272.000000,272.000000,272.000000,0
2024-07-17,276.600006,276.600006,276.600006,276.600006,276.600006,0
2024-07-18,274.299988,274.299988,274.299988,274.299988,274.299988,0
2024-07-19,271.899994,271.899994,271.899994,271.899994,271.899994,0
2024-07-22,271.500000,271.500000,271.500000,271.500000,271.500000,0
2024-07-23,274.600006,274.600006,274.600006,274.600006,274.600006,0
2024-07-24,271.500000,271.500000,271.500000,271.500000,271.500000,0
2024-07-25,268.899994,268.899994,268.899994,268.899994,268.899994,0
2024-07-26,263.299988,263.299988,263.299988,263.299988,263.299988,0
2024-07-29,271.299988,271.299988,271.299988,271.299988,271.299988,0
2024-07-30,269.000000,269.000000,269.000000,269.000000,269.000000,0
2024-07-31,281.100006,281.100006,281.100006,281.100006,281.100006,0
2024-08-01,274.299988,274.299988,274.299988,274.299988,274.299988,0
2024-08-02,262.299988,262.299988,262.299988,262.299988,262.299988,0
2024-08-05,253.600006,253.600006,253.600006,253.600006,253.600006,0
2024-08-06,255.899994,255.899994,255.899994,255.899994,255.899994,0
2024-08-07,259.100006,259.100006,259.100006,259.100006,259.100006,0
2024-08-08,257.100006,257.100006,257.100006,257.100006,257.100006,0
2024-08-09,256.200012,256.200012,256.200012,256.200012,256.200012,0
2024-08-12,null,null,null,null,null,null
2024-08-13,259.600006,259.600006,259.600006,259.600006,259.600006,0
2024-08-14,263.299988,263.299988,263.299988,263.299988,263.299988,0
2024-08-15,266.000000,266.000000,266.000000,266.000000,266.000000,0
2024-08-16,268.799988,268.799988,268.799988,268.799988,268.799988,0
2024-08-19,271.200012,271.200012,271.200012,271.200012,271.200012,0
