Date,Open,High,Low,Close,Adj Close,Volume
2024-02-12,167.110001,167.110001,167.110001,167.110001,167.108871,0
2024-02-13,166.050003,166.050003,166.050003,166.050003,166.048889,0
2024-02-14,164.669998,164.669998,164.669998,164.669998,164.668884,0
2024-02-15,165.479996,165.479996,165.479996,165.479996,165.478882,0
2024-02-16,166.210007,166.210007,166.210007,166.210007,166.208893,0
2024-02-19,165.089996,165.089996,165.089996,165.089996,165.088882,0
2024-02-20,165.240005,165.240005,165.240005,165.240005,165.238892,0
2024-02-21,164.110001,164.110001,164.110001,164.110001,164.108902,0
2024-02-22,163.610001,163.610001,163.610001,163.610001,163.608902,0
2024-02-23,165.559998,165.559998,165.559998,165.559998,165.558884,0
2024-02-26,165.460007,165.460007,165.460007,165.460007,165.458893,0
2024-02-27,164.830002,164.830002,164.830002,164.830002,164.828888,0
2024-02-28,165.020004,165.020004,165.020004,165.020004,165.018890,0
2024-02-29,164.229996,164.229996,164.229996,164.229996,164.228897,0
2024-03-01,165.440002,165.440002,165.440002,165.440002,165.438889,0
2024-03-04,165.850006,165.850006,165.850006,165.850006,165.848892,0
2024-03-05,165.369995,165.369995,165.369995,165.369995,165.368881,0
2024-03-06,163.210007,163.210007,163.210007,163.210007,163.208908,0
2024-03-07,163.880005,163.880005,163.880005,163.880005,163.878906,0
2024-03-08,164.429993,164.429993,164.429993,164.429993,164.428879,0
2024-03-11,163.490005,163.490005,163.490005,163.490005,163.488907,0
2024-03-12,164.339996,164.339996,164.339996,164.339996,164.338882,0
2024-03-13,166.169998,166.169998,166.169998,166.169998,166.168884,0
2024-03-14,166.089996,166.089996,166.089996,166.089996,166.088882,0
2024-03-15,166.419998,166.419998,166.419998,166.419998,166.418884,0
2024-03-18,164.889999,164.889999,164.889999,164.889999,164.888885,0
2024-03-19,166.190002,166.190002,166.190002,166.190002,166.188889,0
2024-03-20,167.229996,167.229996,167.229996,167.229996,167.228867,0
2024-03-21,167.940002,167.940002,167.940002,167.940002,167.938873,0
2024-03-22,171.339996,171.339996,171.339996,171.339996,171.338837,0
2024-03-25,170.630005,170.630005,170.630005,170.630005,170.628860,0
2024-03-26,170.309998,170.309998,170.309998,170.309998,170.308853,0
2024-03-27,170.759995,170.759995,170.759995,170.759995,170.758850,0
2024-03-28,172.139999,172.139999,172.139999,172.139999,172.138840,0
2024-04-02,172.240005,172.240005,172.240005,172.240005,172.240005,0
2024-04-03,170.410004,170.410004,170.410004,170.410004,170.410004,0
2024-04-04,169.389999,169.389999,169.389999,169.389999,169.389999,0
2024-04-05,167.660004,167.660004,167.660004,167.660004,167.660004,0
2024-04-08,169.300003,169.300003,169.300003,169.300003,169.300003,0
2024-04-09,169.339996,169.339996,169.339996,169.339996,169.339996,0
2024-04-10,169.500000,169.500000,169.500000,169.500000,169.500000,0
2024-04-11,169.250000,169.250000,169.250000,169.250000,169.250000,0
2024-04-12,170.580002,170.580002,170.580002,170.580002,170.580002,0
2024-04-15,168.470001,168.470001,168.470001,168.470001,168.470001,0
2024-04-16,166.559998,166.559998,166.559998,166.559998,166.559998,0
2024-04-17,166.449997,166.449997,166.449997,166.449997,166.449997,0
2024-04-18,165.199997,165.199997,165.199997,165.199997,165.199997,0
2024-04-19,164.740005,164.740005,164.740005,164.740005,164.740005,0
2024-04-22,165.669998,165.669998,165.669998,165.669998,165.669998,0
2024-04-23,166.889999,166.889999,166.889999,166.889999,166.889999,0
2024-04-24,168.259995,168.259995,168.259995,168.259995,168.259995,0
2024-04-25,166.259995,166.259995,166.259995,166.259995,166.259995,0
2024-04-26,165.779999,165.779999,165.779999,165.779999,165.779999,0
2024-04-29,167.259995,167.259995,167.259995,167.259995,167.259995,0
2024-04-30,166.559998,166.559998,166.559998,166.559998,166.559998,0
2024-05-01,165.179993,165.179993,165.179993,165.179993,165.179993,0
2024-05-02,164.860001,164.860001,164.860001,164.860001,164.860001,0
2024-05-03,166.089996,166.089996,166.089996,166.089996,166.089996,0
2024-05-07,169.690002,169.690002,169.690002,169.690002,169.690002,0
2024-05-08,171.229996,171.229996,171.229996,171.229996,171.229996,0
2024-05-09,170.649994,170.649994,170.649994,170.649994,170.649994,0
2024-05-10,171.350006,171.350006,171.350006,171.350006,171.350006,0
2024-05-13,171.699997,171.699997,171.699997,171.699997,171.699997,0
2024-05-14,171.149994,171.149994,171.149994,171.149994,171.149994,0
2024-05-15,170.559998,170.559998,170.559998,170.559998,170.559998,0
2024-05-16,172.339996,172.339996,172.339996,172.339996,172.339996,0
2024-05-17,171.910004,171.910004,171.910004,171.910004,171.910004,0
2024-05-20,171.460007,171.460007,171.460007,171.460007,171.460007,0
2024-05-21,171.000000,171.000000,171.000000,171.000000,171.000000,0
2024-05-22,170.940002,170.940002,170.940002,170.940002,170.940002,0
2024-05-23,170.229996,170.229996,170.229996,170.229996,170.229996,0
2024-05-24,168.470001,168.470001,168.470001,168.470001,168.470001,0
2024-05-28,167.899994,167.899994,167.899994,167.899994,167.899994,0
2024-05-29,166.889999,166.889999,166.889999,166.889999,166.889999,0
2024-05-30,166.520004,166.520004,166.520004,166.520004,166.520004,0
2024-05-31,164.979996,164.979996,164.979996,164.979996,164.979996,0
2024-06-03,166.199997,166.199997,166.199997,166.199997,166.199997,0
2024-06-04,165.910004,165.910004,165.910004,165.910004,165.910004,0
2024-06-05,166.130005,166.130005,166.130005,166.130005,166.130005,0
2024-06-06,168.059998,168.059998,168.059998,168.059998,168.059998,0
2024-06-07,167.960007,167.960007,167.960007,167.960007,167.960007,0
2024-06-10,168.410004,168.410004,168.410004,168.410004,168.410004,0
2024-06-11,168.179993,168.179993,168.179993,168.179993,168.179993,0
2024-06-12,167.610001,167.610001,167.610001,167.610001,167.610001,0
2024-06-13,168.770004,168.770004,168.770004,168.770004,168.770004,0
2024-06-14,169.190002,169.190002,169.190002,169.190002,169.190002,0
2024-06-17,169.690002,169.690002,169.690002,169.690002,169.690002,0
2024-06-18,170.490005,170.490005,170.490005,170.490005,170.490005,0
2024-06-19,169.949997,169.949997,169.949997,169.949997,169.949997,0
2024-06-20,170.029999,170.029999,170.029999,170.029999,170.029999,0
2024-06-21,170.990005,170.990005,170.990005,170.990005,170.990005,0
2024-06-24,171.610001,171.610001,171.610001,171.610001,171.610001,0
2024-06-25,170.600006,170.600006,170.600006,170.600006,170.600006,0
2024-06-26,171.360001,171.360001,171.360001,171.360001,171.360001,0
2024-06-27,171.160004,171.160004,171.160004,171.160004,171.160004,0
2024-06-28,171.449997,171.449997,171.449997,171.449997,171.449997,0
2024-07-01,170.389999,170.389999,170.389999,170.389999,170.389999,0
2024-07-02,169.940002,169.940002,169.940002,169.940002,169.940002,0
2024-07-03,170.679993,170.679993,170.679993,170.679993,170.679993,0
2024-07-04,170.729996,170.729996,170.729996,170.729996,170.729996,0
2024-07-05,170.410004,170.410004,170.410004,170.410004,170.410004,0
2024-07-08,170.610001,170.610001,170.610001,170.610001,170.610001,0
2024-07-09,170.399994,170.399994,170.399994,170.399994,170.399994,0
2024-07-10,169.990005,169.990005,169.990005,169.990005,169.990005,0
2024-07-11,170.320007,170.320007,170.320007,170.320007,170.320007,0
2024-07-12,169.460007,169.460007,169.460007,169.460007,169.460007,0
2024-07-15,170.039993,170.039993,170.039993,170.039993,170.039993,0
2024-07-16,170.550003,170.550003,170.550003,170.550003,170.550003,0
2024-07-17,171.110001,171.110001,171.110001,171.110001,171.110001,0
2024-07-18,169.630005,169.630005,169.630005,169.630005,169.630005,0
2024-07-19,168.229996,168.229996,168.229996,168.229996,168.229996,0
2024-07-22,167.240005,167.240005,167.240005,167.240005,167.240005,0
2024-07-23,169.520004,169.520004,169.520004,169.520004,169.520004,0
2024-07-24,169.009995,169.009995,169.009995,169.009995,169.009995,0
2024-07-25,165.860001,165.860001,165.860001,165.860001,165.860001,0
2024-07-26,165.089996,165.089996,165.089996,165.089996,165.089996,0
2024-07-29,167.279999,167.279999,167.279999,167.279999,167.279999,0
2024-07-30,167.250000,167.250000,167.250000,167.250000,167.250000,0
2024-07-31,168.020004,168.020004,168.020004,168.020004,168.020004,0
2024-08-01,170.960007,170.960007,170.960007,170.960007,170.960007,0
2024-08-02,169.220001,169.220001,169.220001,169.220001,169.220001,0
2024-08-05,162.419998,162.419998,162.419998,162.419998,162.419998,0
2024-08-06,162.520004,162.520004,162.520004,162.520004,162.520004,0
2024-08-07,163.940002,163.940002,163.940002,163.940002,163.940002,0
2024-08-08,163.309998,163.309998,163.309998,163.309998,163.309998,0
2024-08-09,165.869995,165.869995,165.869995,165.869995,165.869995,0
2024-08-12,166.270004,166.270004,166.270004,166.270004,166.270004,0
2024-08-13,165.449997,165.449997,165.449997,165.449997,165.449997,0
2024-08-14,167.490005,167.490005,167.490005,167.490005,167.490005,0
2024-08-15,167.860001,167.860001,167.860001,167.860001,167.860001,0
2024-08-16,170.139999,170.139999,170.139999,170.139999,170.139999,0
2024-08-19,null,null,null,null,null,null
