Date,Open,High,Low,Close,Adj Close,Volume
2023-12-18,212.529999,212.529999,212.529999,212.529999,212.493622,0
2023-12-19,210.929993,210.929993,210.929993,210.929993,210.893875,0
2023-12-20,212.089996,212.089996,212.089996,212.089996,212.053696,0
2023-12-21,212.119995,212.119995,212.119995,212.119995,212.083694,0
2023-12-22,210.199997,210.199997,210.199997,210.199997,210.164017,0
2023-12-27,213.559998,213.559998,213.559998,213.559998,213.523438,0
2023-12-28,216.029999,216.029999,216.029999,216.029999,215.993011,0
2023-12-29,216.929993,216.929993,216.929993,216.929993,216.892853,0
2024-01-02,216.100006,216.100006,216.100006,216.100006,216.063019,0
2024-01-03,213.949997,213.949997,213.949997,213.949997,213.913376,0
2024-01-04,213.080002,213.080002,213.080002,213.080002,213.043533,0
2024-01-05,213.139999,213.139999,213.139999,213.139999,213.103500,0
2024-01-08,210.649994,210.649994,210.649994,210.649994,210.613937,0
2024-01-09,210.639999,210.639999,210.639999,210.639999,210.603943,0
2024-01-10,209.839996,209.839996,209.839996,209.839996,209.804077,0
2024-01-11,210.240005,210.240005,210.240005,210.240005,210.204025,0
2024-01-12,211.369995,211.369995,211.369995,211.369995,211.333801,0
2024-01-15,210.690002,210.690002,210.690002,210.690002,210.653946,0
2024-01-16,208.949997,208.949997,208.949997,208.949997,208.914230,0
2024-01-17,202.889999,202.889999,202.889999,202.889999,202.855270,0
2024-01-18,203.160004,203.160004,203.160004,203.160004,203.125229,0
2024-01-19,204.720001,204.720001,204.720001,204.720001,204.684952,0
2024-01-22,202.610001,202.610001,202.610001,202.610001,202.575317,0
2024-01-23,203.419998,203.419998,203.419998,203.419998,203.385178,0
2024-01-24,204.979996,204.979996,204.979996,204.979996,204.944916,0
2024-01-25,206.690002,206.690002,206.690002,206.690002,206.654617,0
2024-01-26,205.850006,205.850006,205.850006,205.850006,205.814774,0
2024-01-29,208.059998,208.059998,208.059998,208.059998,208.024384,0
2024-01-30,206.660004,206.660004,206.660004,206.660004,206.624634,0
2024-01-31,205.389999,205.389999,205.389999,205.389999,205.354843,0
2024-02-01,206.679993,206.679993,206.679993,206.679993,206.651627,0
2024-02-02,206.570007,206.570007,206.570007,206.570007,206.541656,0
2024-02-05,209.080002,209.080002,209.080002,209.080002,209.051315,0
2024-02-06,212.869995,212.869995,212.869995,212.869995,212.840790,0
2024-02-07,211.669998,211.669998,211.669998,211.669998,211.640961,0
2024-02-08,211.059998,211.059998,211.059998,211.059998,211.031036,0
2024-02-09,211.279999,211.279999,211.279999,211.279999,211.251007,0
2024-02-12,null,null,null,null,null,null
2024-02-13,null,null,null,null,null,null
2024-02-14,210.820007,210.820007,210.820007,210.820007,210.791077,0
2024-02-15,212.199997,212.199997,212.199997,212.199997,212.170883,0
2024-02-16,214.229996,214.229996,214.229996,214.229996,214.200607,0
2024-02-19,212.440002,212.440002,212.440002,212.440002,212.410858,0
2024-02-20,214.089996,214.089996,214.089996,214.089996,214.060623,0
2024-02-21,214.460007,214.460007,214.460007,214.460007,214.430588,0
2024-02-22,215.139999,215.139999,215.139999,215.139999,215.110474,0
2024-02-23,215.270004,215.270004,215.270004,215.270004,215.240463,0
2024-02-26,214.619995,214.619995,214.619995,214.619995,214.590546,0
2024-02-27,214.789993,214.789993,214.789993,214.789993,214.760529,0
2024-02-28,212.910004,212.910004,212.910004,212.910004,212.880783,0
2024-02-29,214.059998,214.059998,214.059998,214.059998,214.030624,0
2024-03-01,214.779999,214.779999,214.779999,214.779999,214.750534,0
2024-03-04,214.710007,214.710007,214.710007,214.710007,214.680542,0
2024-03-05,213.110001,213.110001,213.110001,213.110001,213.080765,0
2024-03-06,214.270004,214.270004,214.270004,214.270004,214.240601,0
2024-03-07,214.729996,214.729996,214.729996,214.729996,214.700531,0
2024-03-08,215.169998,215.169998,215.169998,215.169998,215.140472,0
2024-03-11,214.740005,214.740005,214.740005,214.740005,214.710541,0
2024-03-12,218.550003,218.550003,218.550003,218.550003,218.520020,0
2024-03-13,217.869995,217.869995,217.869995,217.869995,217.840103,0
2024-03-14,218.270004,218.270004,218.270004,218.270004,218.240051,0
2024-03-15,216.509995,216.509995,216.509995,216.509995,216.480286,0
2024-03-18,217.199997,217.199997,217.199997,217.199997,217.170197,0
2024-03-19,215.889999,215.889999,215.889999,215.889999,215.860382,0
2024-03-20,215.770004,215.770004,215.770004,215.770004,215.740402,0
2024-03-21,218.220001,218.220001,218.220001,218.220001,218.190063,0
2024-03-22,219.009995,219.009995,219.009995,219.009995,218.979950,0
2024-03-25,217.350006,217.350006,217.350006,217.350006,217.320190,0
2024-03-26,218.009995,218.009995,218.009995,218.009995,217.980087,0
2024-03-27,217.869995,217.869995,217.869995,217.869995,217.840103,0
2024-03-28,218.029999,218.029999,218.029999,218.029999,218.000076,0
2024-04-02,221.380005,221.380005,221.380005,221.380005,221.349625,0
2024-04-03,219.770004,219.770004,219.770004,219.770004,219.739853,0
2024-04-04,220.110001,220.110001,220.110001,220.110001,220.079803,0
2024-04-05,219.360001,219.360001,219.360001,219.360001,219.329895,0
2024-04-08,219.000000,219.000000,219.000000,219.000000,218.969955,0
2024-04-09,219.770004,219.770004,219.770004,219.770004,219.739853,0
