Date,Open,High,Low,Close,Adj Close,Volume
2023-11-28,346.299988,346.299988,346.299988,346.299988,346.207977,0
2023-11-29,348.700012,348.700012,348.700012,348.700012,348.607391,0
2023-11-30,349.200012,349.200012,349.200012,349.200012,349.107239,0
2023-12-01,350.200012,350.200012,350.200012,350.200012,350.106964,0
2023-12-04,349.899994,349.899994,349.899994,349.899994,349.807037,0
2023-12-05,350.299988,350.299988,350.299988,350.299988,350.206940,0
2023-12-06,352.500000,352.500000,352.500000,352.500000,352.406342,0
2023-12-07,352.600006,352.600006,352.600006,352.600006,352.506348,0
2023-12-08,353.700012,353.700012,353.700012,353.700012,353.606049,0
2023-12-11,354.600006,354.600006,354.600006,354.600006,354.505798,0
2023-12-12,356.700012,356.700012,356.700012,356.700012,356.605255,0
2023-12-13,358.700012,358.700012,358.700012,358.700012,358.604706,0
2023-12-14,361.700012,361.700012,361.700012,361.700012,361.603912,0
2023-12-15,360.399994,360.399994,360.399994,360.399994,360.304260,0
2023-12-18,360.500000,360.500000,360.500000,360.500000,360.404236,0
2023-12-19,359.899994,359.899994,359.899994,359.899994,359.804382,0
2023-12-20,361.700012,361.700012,361.700012,361.700012,361.603912,0
2023-12-21,361.200012,361.200012,361.200012,361.200012,361.104065,0
2023-12-22,361.600006,361.600006,361.600006,361.600006,361.503937,0
2023-12-27,364.299988,364.299988,364.299988,364.299988,364.203217,0
2023-12-28,364.600006,364.600006,364.600006,364.600006,364.503143,0
2023-12-29,365.399994,365.399994,365.399994,365.399994,365.302917,0
2024-01-02,363.100006,363.100006,363.100006,363.100006,363.003540,0
2024-01-03,359.899994,359.899994,359.899994,359.899994,359.804382,0
2024-01-04,358.600006,358.600006,358.600006,358.600006,358.504730,0
2024-01-05,357.600006,357.600006,357.600006,357.600006,357.505005,0
2024-01-08,358.799988,358.799988,358.799988,358.799988,358.704681,0
2024-01-09,358.500000,358.500000,358.500000,358.500000,358.404755,0
2024-01-10,358.799988,358.799988,358.799988,358.799988,358.704681,0
2024-01-11,360.200012,360.200012,360.200012,360.200012,360.104309,0
2024-01-12,358.899994,358.899994,358.899994,358.899994,358.804657,0
2024-01-15,358.700012,358.700012,358.700012,358.700012,358.604706,0
2024-01-16,357.200012,357.200012,357.200012,357.200012,357.105133,0
2024-01-17,352.200012,352.200012,352.200012,352.200012,352.106445,0
2024-01-18,354.899994,354.899994,354.899994,354.899994,354.805725,0
2024-01-19,355.500000,355.500000,355.500000,355.500000,355.405548,0
2024-01-22,355.399994,355.399994,355.399994,355.399994,355.305573,0
2024-01-23,354.899994,354.899994,354.899994,354.899994,354.805725,0
2024-01-24,358.200012,358.200012,358.200012,358.200012,358.104858,0
2024-01-25,358.299988,358.299988,358.299988,358.299988,358.204803,0
2024-01-26,362.700012,362.700012,362.700012,362.700012,362.603668,0
2024-01-29,362.899994,362.899994,362.899994,362.899994,362.803589,0
2024-01-30,365.700012,365.700012,365.700012,365.700012,365.602875,0
2024-01-31,365.500000,365.500000,365.500000,365.500000,365.402893,0
2024-02-01,365.000000,365.000000,365.000000,365.000000,364.903046,0
2024-02-02,366.000000,366.000000,366.000000,366.000000,365.902771,0
2024-02-05,365.600006,365.600006,365.600006,365.600006,365.502869,0
2024-02-06,364.799988,364.799988,364.799988,364.799988,364.703064,0
2024-02-07,364.500000,364.500000,364.500000,364.500000,364.403168,0
2024-02-08,365.899994,365.899994,365.899994,365.899994,365.802795,0
2024-02-09,366.600006,366.600006,366.600006,366.600006,366.502625,0
2024-02-12,366.799988,366.799988,366.799988,366.799988,366.702545,0
2024-02-13,364.399994,364.399994,364.399994,364.399994,364.303192,0
2024-02-14,365.700012,365.700012,365.700012,365.700012,365.602875,0
2024-02-15,369.500000,369.500000,369.500000,369.500000,369.401825,0
2024-02-16,371.299988,371.299988,371.299988,371.299988,371.201355,0
2024-02-19,370.299988,370.299988,370.299988,370.299988,370.201630,0
2024-02-20,372.500000,372.500000,372.500000,372.500000,372.401031,0
2024-02-21,371.700012,371.700012,371.700012,371.700012,371.601257,0
2024-02-22,374.700012,374.700012,374.700012,374.700012,374.600464,0
2024-02-23,374.799988,374.799988,374.799988,374.799988,374.700409,0
2024-02-26,375.200012,375.200012,375.200012,375.200012,375.100342,0
2024-02-27,374.899994,374.899994,374.899994,374.899994,374.800385,0
2024-02-28,374.899994,374.899994,374.899994,374.899994,374.800385,0
2024-02-29,375.600006,375.600006,375.600006,375.600006,375.500214,0
2024-03-01,376.500000,376.500000,376.500000,376.500000,376.399994,0
2024-03-04,377.000000,377.000000,377.000000,377.000000,376.899841,0
2024-03-05,376.000000,376.000000,376.000000,376.000000,375.900116,0
2024-03-06,375.899994,375.899994,375.899994,375.899994,375.800140,0
2024-03-07,378.700012,378.700012,378.700012,378.700012,378.599396,0
2024-03-08,380.700012,380.700012,380.700012,380.700012,380.598877,0
2024-03-11,378.799988,378.799988,378.799988,378.799988,378.699371,0
2024-03-12,381.100006,381.100006,381.100006,381.100006,380.998749,0
2024-03-13,384.500000,384.500000,384.500000,384.500000,384.397858,0
2024-03-14,385.600006,385.600006,385.600006,385.600006,385.497559,0
2024-03-15,385.100006,385.100006,385.100006,385.100006,384.997711,0
2024-03-18,383.100006,383.100006,383.100006,383.100006,382.998230,0
2024-03-19,381.799988,381.799988,381.799988,381.799988,381.698547,0
2024-03-20,382.899994,382.899994,382.899994,382.899994,382.798279,0
2024-03-21,385.799988,385.799988,385.799988,385.799988,385.697510,0
2024-03-22,387.700012,387.700012,387.700012,387.700012,387.597015,0
2024-03-25,385.299988,385.299988,385.299988,385.299988,385.197632,0
2024-03-26,388.100006,388.100006,388.100006,388.100006,387.996918,0
2024-03-27,388.700012,388.700012,388.700012,388.700012,388.596741,0
2024-03-28,388.100006,388.100006,388.100006,388.100006,387.996918,0
2024-04-02,388.299988,388.299988,388.299988,388.299988,388.196838,0
2024-04-03,385.899994,385.899994,385.899994,385.899994,385.797485,0
2024-04-04,387.799988,387.799988,387.799988,387.799988,387.696960,0
2024-04-05,383.600006,383.600006,383.600006,383.600006,383.498108,0
2024-04-08,386.000000,386.000000,386.000000,386.000000,385.897461,0
2024-04-09,384.700012,384.700012,384.700012,384.700012,384.597809,0
2024-04-10,385.000000,385.000000,385.000000,385.000000,384.897736,0
2024-04-11,381.899994,381.899994,381.899994,381.899994,381.798553,0
2024-04-12,384.000000,384.000000,384.000000,384.000000,383.897980,0
2024-04-15,382.799988,382.799988,382.799988,382.799988,382.698303,0
2024-04-16,376.799988,376.799988,376.799988,376.799988,376.699890,0
2024-04-17,379.100006,379.100006,379.100006,379.100006,378.999298,0
2024-04-18,378.299988,378.299988,378.299988,378.299988,378.199493,0
